fecha,anio,mes,pct_ext_servicio,pct_ext_cortes2025,pct_ext_cubo,celdas,ha,grande,calendario
2025-07-07,2025,7,1.0242111808717629,0.7309489900306902,1.016588770986701,60,2734.0,1,0.3258064516129032
2025-07-08,2025,7,1.7401159408661464,1.3220869355906364,1.7310894028443624,16,230.0,1,0.33225806451612905
2025-07-09,2025,7,1.694782661023409,1.3521753956632498,1.6861573024692595,3,15.0,0,0.3548387096774194
2025-07-10,2025,7,1.1174854070968647,0.8892142900126372,1.1144765610896035,8,19.0,1,0.3645161290322581
2025-07-11,2025,7,0.27942149920767057,0.1570617615790424,0.2774156018694963,4,77.0,0,0.3741935483870968
2025-07-12,2025,7,0.2842356528192887,0.14863699275871062,0.2818285760134796,8,143.0,1,0.3870967741935484
2025-07-13,2025,7,0.3965659037570457,0.22004693799771327,0.39094939121015787,3,46.0,0,0.39354838709677414
2025-07-14,2025,7,1.0928128698373216,0.8049666018093194,1.0859928188875294,19,29.0,1,0.396774193548387
2025-07-15,2025,7,1.3461577036487273,0.9790784907628428,1.3381341142960304,7,48.0,1,0.4032258064516128
2025-07-16,2025,7,1.7320923515134496,1.3461577036487273,1.7240687621607527,38,760.0,1,0.40967741935483865
2025-07-17,2025,7,1.1716446352275691,0.8430786512346298,1.1644234048101418,82,4241.0,1,0.4193548387096773
2025-07-18,2025,7,1.5439391811927066,1.1475738671694782,1.5371191302429141,65,2286.0,1,0.4225806451612902
2025-07-19,2025,7,0.7149018113252964,0.462559926182978,0.7084829398431388,73,2901.0,1,0.4322580645161289
2025-07-20,2025,7,0.5177221029827693,0.37510280223858145,0.5131085391049686,3,2.0,0,0.4419354838709676
2025-07-21,2025,7,0.3496279060437687,0.19537440073817022,0.34501434216596794,4,30.0,0,0.4548387096774192
2025-07-22,2025,7,0.44811746534812347,0.28724449882655007,0.4447074398732273,9,62.0,1,0.46774193548387083
2025-07-23,2025,7,0.7189136060016449,0.5080937957595331,0.7149018113252964,9,311.0,1,0.47096774193548374
2025-07-24,2025,7,1.216175556135037,0.9130844683369105,1.210960223055784,30,984.0,1,0.47096774193548374
2025-07-25,2025,7,1.690169097145608,1.160211020399976,1.6807413796561892,14,120.0,1,0.48709677419354824
2025-07-26,2025,7,0.9578159789781959,0.6950434276773715,0.9519988766974906,11,159.0,1,0.4870967741935483
2025-07-27,2025,7,1.7425230176719555,1.3529777545985195,1.731891761779632,3,27.0,0,0.4838709677419354
2025-07-28,2025,7,2.2225342506970494,1.8159388602491324,2.210498866668004,12,86.0,1,0.4870967741935483
2025-07-29,2025,7,2.4861091609331436,2.1529296130624034,2.4804926483862557,105,5110.0,1,0.4806451612903225
2025-07-30,2025,7,2.6860971255491144,2.305377810763645,2.6772711772611477,19,384.0,1,0.47741935483870956
2025-07-31,2025,7,2.8596072453011856,2.484905622530239,2.8505807072794016,5,58.0,1,0.4741935483870967
2025-08-01,2025,8,4.026237137183319,3.533187571460093,4.01600706075863,10,96.0,1,0.4709677419354838
2025-08-02,2025,8,3.7305678695364373,3.2742262251017995,3.719936613644114,55,1232.0,1,0.4709677419354838
2025-08-03,2025,8,4.056325597255932,3.5297775459851963,4.046095520831244,33,218.0,1,0.4709677419354838
2025-08-04,2025,8,5.187049926784747,4.600926724570236,5.17280805568371,27,879.0,1,0.4516129032258064
2025-08-05,2025,8,5.225964335145327,4.683369105169198,5.214931899785369,38,818.0,1,0.4548387096774193
2025-08-06,2025,8,4.4382484504443065,3.9219304755982587,4.426012476681444,33,524.0,1,0.45483870967741924
2025-08-07,2025,8,4.910035504382885,4.372655607486009,4.899003069022927,10,120.0,1,0.4419354838709677
2025-08-08,2025,8,4.39431929873829,3.9263434497422423,4.387699837522316,406,26619.0,1,0.4516129032258064
2025-08-09,2025,8,3.995346318175436,3.5412111608127894,3.9867209596212865,530,35847.0,1,0.43870967741935474
2025-08-10,2025,8,5.296973100916695,4.808336509337452,5.286542434758189,764,55018.0,1,0.43870967741935474
2025-08-11,2025,8,5.829538844201954,5.361161815738271,5.821916434316892,76,2658.0,1,0.4387096774193547
2025-08-12,2025,8,6.397007201171444,5.89212284115299,6.387579483682025,422,23694.0,1,0.43870967741935474
2025-08-13,2025,8,4.840230277014422,4.3271217379094535,4.831003149258821,878,57527.0,1,0.4419354838709676
2025-08-14,2025,8,5.324453894449682,4.885964736324795,5.315627946161715,955,67317.0,1,0.45161290322580633
2025-08-15,2025,8,7.174292419713959,6.696287084027039,7.165867650893627,694,43097.0,1,0.4483870967741934
2025-08-16,2025,8,6.3237919483280844,5.868252662828716,6.312558923234309,166,8169.0,1,0.43870967741935474
2025-08-17,2025,8,6.166329007281408,5.684311876918139,6.1565001103243535,86,1734.0,1,0.43225806451612897
2025-08-18,2025,8,4.698413335205504,4.153411028423565,4.686979720377911,31,315.0,1,0.4322580645161289
2025-08-19,2025,8,4.469941628387459,3.9927386516358094,4.461115680099493,14,418.0,1,0.4161290322580644
2025-08-20,2025,8,4.136561490782902,3.6338836178364393,4.124526106753857,27,348.0,1,0.4032258064516128
2025-08-21,2025,8,4.288608509016509,3.8507211200930738,4.280785509397629,119,7078.0,1,0.3999999999999999
2025-08-22,2025,8,5.027380498666078,4.568631777425631,5.017752191442842,31,395.0,1,0.3935483870967741
2025-08-23,2025,8,5.680500671975608,5.249633923735783,5.675285338896355,26,495.0,1,0.3935483870967741
2025-08-24,2025,8,5.485928630172708,5.112631135538483,5.479108579222915,32,1594.0,1,0.4064516129032257
2025-08-25,2025,8,5.887709867009007,5.451427195956111,5.8800874571239445,53,1760.0,1,0.39677419354838706
2025-08-26,2025,8,5.379816660983291,4.842236174352597,5.368383046155698,9,69.0,1,0.39032258064516123
2025-08-27,2025,8,5.170601568611718,4.602330852706959,5.156760876978316,14,525.0,1,0.3870967741935483
